index,title,seniority
10670,Sr. IT Recruiter (TEAM LEAD),manager
10671,IT Recruiter,non_manager
10672,IT Recruiter at 247 Headhunting,non_manager
10673,IT Recruiter,non_manager
10674,IT Recruiter,non_manager
10675,IT Recruiter/HR Associate,non_manager
10676,IT Recruiter at 247 Headhunting,non_manager
10677,IT Recruiter,non_manager
10678,Senior Director-Information Security,manager
10679,Information Security Engineer,non_manager
10680,Principal Telecom Engineer,manager
10681,Chief Information Officer,c_level
10682,CIO,c_level
10683,Senior IT Manager,manager
10684,IT Recruitment Staff,non_manager
10685,IT Operations Senior Supervisor,manager
10686,Chief Information Officer,c_level
10687,Manager IT,manager
10688,"""Systems Administrator - Security""",non_manager
10689,Vice President -Service Delivery,vp_level
10690,Manager - Global Information Security and Compliance,manager
10691,Manager - Global Information Security,manager
10692,Telecom Engineer,non_manager
10693,Telecom Engineer,non_manager
10694,Telecom Engineer,non_manager
10695,Telecom Engineer,non_manager
10696,Manager IT,manager
10697,Manager IT Helpdesk,manager
10698,Global IT PM,non_manager
10699,Chief Information Officer,c_level
10700,Chief Information Officer,c_level
10701,Telecom Engineer,non_manager
10702,IT Service Delivery Manager/ Director for Resource Management,manager
10703,Vice President - Information Technology,vp_level
10704,Senior IT Manager,manager
10705,IT Specialist,non_manager
10706,Senior Telecom Engineer,manager
10707,Vice President - Information Technology,vp_level
10708,"Manager, IT Service Desk",manager
10709,"Director, IT Development Operations",director
10710,IT Generalist,non_manager
10711,telecommunications,non_manager
10712,IT Generalist,non_manager
10713,IT Generalist,non_manager
10714,IT Generalist,non_manager
10715,IT Generalist,non_manager
10716,IT Manager,manager
10717,IT Intern,junior
10718,IT Generalist,non_manager
10719,IT Service Desk,non_manager
10720,"IT Manager, Guatemala",manager
10721,Finance and Admin IT - Continuous Close Improvement (CCI) at Hewlett-Packard,non_manager
10722,IT Project Manager,manager
10723,Head of Telecoms at 24-7 Recruitment Solutions,manager
10724,IT Contract Recruitment Consultant at 24-7 Recruitment Solutions Ltd,non_manager
10725,IT Professional,non_manager
10726,IT,non_manager
10727,Senior IT Security Consultant-Manager,manager
10728,IT Manager,manager
10729,Business Development / Telecommuter,non_manager
10730,IT,non_manager
10731,IT Engineer,non_manager
10732,IT and Streaming Engineer,non_manager
10733,Senior Systems Administrator,manager
10734,"Konsultant GIS, wspÍ_Å_wÅ_aÅ_ciciel 24GIS",non_manager
10735,Director - IT,director
10736,VP IT,vp_level
10737,IT Service Desk Manager,manager
10738,Senior Manager IT End-User Services,manager
10739,"Senior Manager, IT Dept",manager
10740,"SVP, Club Operations | SVP, IT & Chief Information Officer (CIO)",vp_level
10741,"Senior Director, Information Technology & CISO",manager
10742,"Manager, IT Communication Services.",manager
10743,"SVP, Club Operations | SVP, IT & Chief Information Officer",vp_level
10744,IT Service Desk Manager,manager
10745,"Executive Vice President, Information Technology",vp_level
10746,Business Analyst (IT Finance),non_manager
10747,Director - IT,director
10748,Director - IT,director
10749,IT Manager - DevOps Engineering,manager
10750,IT Service Desk Manager,manager
10751,IT Service Desk Manager,manager
10752,Senior Manager IT End-User Services,manager
10753,VP IT,vp_level
10754,IT Break Fix Manager,manager
10755,"Executive Vice President, Information Technology",vp_level
10756,"Manager, IT Communication Services.",manager
10757,"Manager, Business System Development | IT",manager
10758,"Manager, Business System Development | IT",manager
10759,"Manager, IT Communication Services.",manager
10760,"Manager, Business System Development | IT",manager
10761,IT Break Fix Manager,manager
10762,"Executive Vice President, Information Technology",vp_level
10763,"Manager, IT Communication Services.",manager
10764,IT Break Fix Manager,manager
10765,IT Break Fix Manager,manager
10766,Senior Manager IT End-User Services,manager
10767,Director - IT,director
10768,"Manager, Business System Development | IT",manager
10769,"Executive Vice President, Information Technology",vp_level
10770,"Executive Vice President, Information Technology",vp_level
10771,Making it all come together under the title VP,vp_level
10772,IT Manager,manager
10773,24N Staff Writer,non_manager
10774,It recruiter,non_manager
10775,"Executive Vice President, Information Technology and Innovation",vp_level
10776,"Executive Vice President, Information Technology and Innovation",vp_level
10777,"Executive Vice President, Information Technology and Innovation",vp_level
10778,"Executive Vice President, Information Technology and Innovation",vp_level
10779,"Executive Vice President, Information Technology and Innovation",vp_level
10780,"Executive Vice President, Information Technology and Innovation",vp_level
10781,"Executive Vice President, Information Technology and Innovation",vp_level
10782,"Executive Vice President, Information Technology and Innovation",vp_level
10783,Chief Information Officer,c_level
10784,IT Manager,manager
10785,IT Manager,manager
10786,IT Specialist,non_manager
10787,IT Support Specialist,non_manager
10788,IT Support Specialist,non_manager
10789,"Mgr, Project Sr - IT",manager
10790,IT Consultant at Consultant,non_manager
10791,Director of IT,director
10792,SÍ_cio proprietÍçrio,c_level
10793,IT and VoIP Solutions,non_manager
10794,SÍ_cio Gerente,c_level
10795,SÍ_cio,c_level
10796,"Planning, project and IT manager",manager
10797,IT System Administrator,non_manager
10798,IT Manager,manager
10799,IT Manager,manager
10800,IT Manager,manager
10801,SÍ_cio-Fundador,c_level
10802,IT Consultant en 2BeIT S.R.L.,non_manager
10803,Project Co Creator: Thanksgiving iCare Fundraising Event,non_manager
10804,IT Support at 2BM Ltd,non_manager
10805,Information Security Consultant,non_manager
10806,Network & Information Security Engineer,non_manager
10807,Information Security architect at 2BSecure,non_manager
10808,Information Security architect at 2BSecure,non_manager
10809,IT Manager,manager
10810,IT Support Specialist,non_manager
10811,Country Manager; Chief Information Officer,c_level
10812,Senior IT Consultant,manager
10813,Senior Manager IT,manager
10814,Senior Manager IT,manager
10815,Systems Administrator,non_manager
10816,Vice President - Information Technology and Delivery,vp_level
10817,Sr. Systems Administrator,manager
10818,SVP-CIO - Strategic Relationships & Technology,vp_level
10819,Information Security Architect,non_manager
10820,IT Project Manager,manager
10821,Integrated Telecommunications- Aberdeen and Northeast,non_manager
10822,IT Recruiter,non_manager
10823,"Asst. Manager, IT",manager
10824,Assistant Manager - Telecom ( Recruitment ),manager
10825,Senior IT Recruiter,manager
10826,IT & Development Manager,manager
10827,IT Auditor,non_manager
10828,GÍ©omaticien chez 2D3D.GIS,non_manager
10829,GIS Engineer chez 2D3D.GIS,non_manager
10830,1st Time Boxer for Charity / Head of IT,manager
10831,IT Project Manager,manager
10832,"CSO, CMO, COO with extensive experience in Telecommunications & Consumer Companies",c_level
10833,IT Test Analyst,non_manager
10834,Service Delivery Manager - IT Healthcare,manager
10835,IT Director,director
10836,IT Analyst Nomura International,non_manager
10837,IT Analyst Nomura International,non_manager
10838,Senior Systems Administrators,manager
10839,Senior Systems Administrators,manager
10840,IT Director,director
10841,Senior Systems Administrator,manager
10842,IT Training Consultant,non_manager
10843,Service Delivery Manager - IT Healthcare,manager
10844,IT Director,director
10845,IT Director,director
10846,IT Analyst,non_manager
10847,IT Analyst Nomura International,non_manager
10848,Service Delivery Manager - IT Healthcare,manager
10849,IT Analyst Nomura International,non_manager
10850,IT Analyst,non_manager
10851,IT Analyst,non_manager
10852,IT Director,director
10853,IT Director,director
10854,IT Director,director
10855,IT Analyst Nomura International,non_manager
10856,IT Analyst Nomura International,non_manager
10857,IT Director,director
10858,IT Director,director
10859,IT Support Engineer,non_manager
10860,IT Analyst Nomura International,non_manager
10861,IT Director,director
10862,IT Analyst Nomura International,non_manager
10863,Service Delivery Manager - IT Healthcare,manager
10864,IT Analyst Nomura International,non_manager
10865,IT Director,director
10866,IT Director,director
10867,IT Director,director
10868,IT Director,director
10869,IT Analyst Nomura International,non_manager
10870,IT Director,director
10871,IT Director,director
10872,Senior Systems Administrators,manager
10873,Network Engineer/Server Systems Administrator.,non_manager
10874,Head of the IT,manager
10875,Head of the IT,manager
10876,Manager of Information Technology,manager
10877,IT Administrator,non_manager
10878,Novotelecom engineer,non_manager
10879,Lead highload systems administrator,manager
10880,Information Technology Lead,manager
10881,IT Operations Manager,manager
10882,Branch IT Support Specialist,non_manager
10883,Director of Information Technology,director
10884,Global IT Manager,manager
10885,SÍ_cio / Diretor,c_level
10886,SÍ_cio / Diretor,c_level
10887,Member,non_manager
10888,IT Manager,manager
10889,Chief information officer,c_level
10890,IT Staffing and Business development manager,manager
10891,IT Recruiter,non_manager
10892,IT Specialist,non_manager
10893,Directeur chez 2ITELECOM tuntek.tn,director
10894,Directeur chez 2ITELECOM tuntek.tn,director
10895,Directeur chez 2ITELECOM tuntek.tn,director
10896,Directeur chez 2ITELECOM tuntek.tn,director
10897,IT Account Management/ Technical Business Development,manager
10898,IT Manager,manager
10899,IT Training Engineer _„î Ôç__™_,non_manager
10900,It Analyst,non_manager
10901,IT Manager,manager
10902,Systems Administrator I,non_manager
10903,IT Manager,manager
10904,IT Support Specialist (Consultant),non_manager
10905,NOC Engineer la 2K Telecom,non_manager
10906,Human Resources - Recruiter 2K Telecom - Idilis,non_manager
10907,IT Consultant,non_manager
10908,IT-consultant,non_manager
10909,IT Manager,manager
10910,IT Support Specialist,non_manager
10911,IT Manager,manager
10912,IT Manager,manager
10913,IT Manager,manager
10914,SÍ_cio,c_level
10915,Head of IT Development and Partner,manager
10916,IT Manager,manager
10917,IT Specialist,non_manager
10918,Vice President of IT,vp_level
10919,CIO en 2NAND,c_level
10920,R&D,non_manager
10921,IT Manager,manager
10922,Professional Technology Services|Solutions Provider|Consulting Services|IT Solutions|New and Refurbished Hardware,non_manager
10923,Solution Provider | Information Technology Hardware and Services | New and Refurb IT Assets | Dell/HP/Microsoft Partners,non_manager
10924,Healthcare Sharing - It's Not Insurance - It's Better! Call me,non_manager
10925,IT Specialist,non_manager
10926,SÍ_cio Diretor,c_level
10927,CFO/CIO,c_level
10928,CFO/CIO,c_level
10929,CFO/CIO,c_level
10930,CFO/CIO,c_level
10931,CFO/CIO,c_level
10932,"[Student]Master of Science (MSc) in Information Technology. IT Management. University of Aalborg, Denmark",non_manager
10933,IT Manager,manager
10934,Information Technology and Services Professional,non_manager
10935,Junior IT Recruiter bei 2parse.it gmbh,junior
10936,IT Consultant,non_manager
10937,Head of IT Development,manager
10938,Head of IT Development,manager
10939,Head of IT Development,manager
10940,"Online Business Solution Manager, Sub Saharan-Africa Regional Solution Centre",manager
10941,Chief Information Officer,c_level
10942,principal,c_level
10943,"Manager, Information Technology",manager
10944,Network and Telecommunications Manager,manager
10945,IT Project Manager,manager
10946,Group CIO,c_level
10947,Systems Administrator,non_manager
